Date,BND,CHFEUR=X,CHFUSD=X,CSBGC3.SW,EL4W.DE,EURUSD=X,GLD,GSG,HYG,IEF,LQD,MTUM,SHY,SPY,UDN,VT,VTV,^IRX
2018-08-30,64.10468292236328,0.8797399997711182,1.0306090116500854,59.054622650146484,66.83369445800781,1.1709738969802856,113.63999938964844,17.440000534057617,58.48786163330078,86.68161010742188,89.32908630371094,108.21742248535156,71.1043701171875,259.1546936035156,18.868146896362305,65.4718017578125,92.03398132324219,2.058000087738037
2018-08-31,64.1208724975586,0.8848900198936462,1.032417893409729,58.961360931396484,66.82910919189453,1.1664663553237915,113.51000213623047,17.440000534057617,58.56246566772461,86.69850158691406,89.19772338867188,108.43765258789062,71.12141418457031,259.16363525390625,18.780914306640625,65.45459747314453,91.9343490600586,2.055000066757202
2018-09-03,,0.8891400098800659,1.0316723585128784,58.95359802246094,66.8236083984375,1.1601063013076782,,,,,,,,,,,,
2018-09-04,64.02200317382812,0.8881800174713135,1.0316829681396484,59.03132247924805,66.8180923461914,1.161548137664795,112.93000030517578,17.360000610351562,58.440555572509766,86.50043487548828,89.03341674804688,108.79550170898438,71.10519409179688,258.71722412109375,18.719852447509766,65.0418930053711,91.851318359375,2.068000078201294
2018-09-05,64.03820037841797,0.8861200213432312,1.027010440826416,59.03132247924805,66.81214904785156,1.1586545705795288,113.31999969482422,17.260000228881836,58.379268646240234,86.49195098876953,88.97918701171875,106.93287658691406,71.10519409179688,258.0209655761719,18.780914306640625,64.61201477050781,92.01737976074219,2.0899999141693115
2018-09-06,64.13541412353516,0.884850025177002,1.0298025608062744,59.03909683227539,66.80941772460938,1.1635212898254395,113.54000091552734,17.139999389648438,58.42693328857422,86.66976928710938,89.22715759277344,106.99710083007812,71.13082885742188,257.2442932128906,18.780914306640625,64.4744644165039,91.90945434570312,2.0799999237060547
2018-09-07,63.93287658691406,0.8912500143051147,1.0357863903045654,59.03909683227539,66.80571746826172,1.1620069742202759,113.2300033569336,17.190000534057617,58.36564636230469,86.2802963256836,88.85515594482422,106.68510437011719,71.05391693115234,256.74432373046875,18.719852447509766,64.18213653564453,91.66033172607422,2.0880000591278076
2018-09-10,63.97338104248047,0.8927000164985657,1.032417893409729,58.91476058959961,66.8016128540039,1.1561094522476196,113.1500015258789,17.200000762939453,58.48143005371094,86.33110046386719,89.149658203125,107.06129455566406,71.06243896484375,257.190673828125,18.780914306640625,64.3368911743164,91.851318359375,2.0829999446868896
2018-09-11,63.83562088012695,0.8845599889755249,1.0259251594543457,58.91476058959961,66.80023956298828,1.159595012664795,113.22000122070312,17.399999618530273,58.49504470825195,86.01783752441406,88.94817352294922,107.63019561767578,71.01976776123047,258.0387268066406,18.754743576049805,64.46585083007812,91.95925903320312,2.1080000400543213
2018-09-12,63.88423538208008,0.8859800100326538,1.0278443098068237,59.01577377319336,66.79978942871094,1.1596084833145142,114.16999816894531,17.510000228881836,58.63125228881836,86.11943054199219,89.12643432617188,107.7770004272461,71.01976776123047,258.1012878417969,18.833251953125,64.58624267578125,92.08381652832031,2.1050000190734863
2018-09-13,63.92475509643555,0.8863700032234192,1.0309277772903442,59.01577377319336,66.79747009277344,1.1629259586334229,113.76000213623047,17.309999465942383,58.740230560302734,86.11097717285156,89.31241607666016,108.39176177978516,71.02824401855469,259.6278381347656,18.89431381225586,64.99030303955078,92.49897766113281,2.0929999351501465
2018-09-14,63.81937789916992,0.8849599957466125,1.0351966619491577,58.98469161987305,66.795654296875,1.1691803932189941,113.0199966430664,17.280000686645508,58.7946891784668,85.95011138916016,89.20392608642578,108.57527923583984,71.00262451171875,259.6725158691406,18.807083129882812,65.03329467773438,92.67335510253906,2.1029999256134033
2018-09-17,63.811302185058594,0.88919997215271,1.0341261625289917,58.899208068847656,66.79292297363281,1.1628988981246948,113.61000061035156,17.239999771118164,58.75384521484375,85.96707916259766,89.149658203125,107.27232360839844,70.98555755615234,258.2976989746094,18.90303611755371,64.80117797851562,92.60692596435547,2.1080000400543213
2018-09-18,63.66543960571289,0.8900499939918518,1.0387667417526245,58.899208068847656,66.79292297363281,1.1669156551361084,113.44000244140625,17.43000030517578,58.74701690673828,85.61146545410156,88.78543853759766,108.41930389404297,70.97698974609375,259.6991882324219,18.876867294311523,65.25684356689453,92.98057556152344,2.125
2018-09-19,63.56822967529297,0.8883399963378906,1.037710428237915,58.89144515991211,66.79106903076172,1.167992353439331,113.87999725341797,17.56999969482422,58.638065338134766,85.4675521850586,88.65367126464844,107.96968078613281,70.95988464355469,259.9759521484375,18.89431381225586,65.42020416259766,93.17155456542969,2.119999885559082
2018-09-20,63.64927291870117,0.8853499889373779,1.0339123010635376,58.99246597290039,66.7901611328125,1.167460560798645,114.2699966430664,17.549999237060547,58.71978759765625,85.47601318359375,88.88616943359375,108.68538665771484,70.98555755615234,262.0828857421875,19.033884048461914,66.0306625366211,93.90225219726562,2.118000030517578
2018-09-21,63.68977355957031,0.8855000138282776,1.0429377555847168,59.00799560546875,66.78787994384766,1.1775927543640137,113.48999786376953,17.6299991607666,58.73341369628906,85.5098648071289,88.90168762207031,108.57527923583984,70.96845245361328,261.8433837890625,18.955373764038086,66.0134506225586,94.04340362548828,2.122999906539917
2018-09-24,63.608726501464844,0.8878600001335144,1.043623447418213,58.88364791870117,66.78557586669922,1.1751019954681396,113.47000122070312,17.889999389648438,58.70616912841797,85.41675567626953,88.7001953125,108.78631591796875,70.96845245361328,260.9734802246094,18.964096069335938,65.72112274169922,93.42894744873047,2.122999906539917
